id,id_sessao,proposicao_id,data,resumo,obj_votacao
2255,3249,358878,2007-09-18 20:58:00,Aprovado o Requerimento.   Sim: 304; Não: 8; Abstenção: 5; Total: 317.,REQUERIMENTO DE ENCERRAMENTO DA DISCUSSÃO E DO ENCAMINHAMENTO
2256,3249,358878,2007-09-18 22:27:00,"Aprovado, em apreciação preliminar, o Parecer do Relator, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e de sua adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN.   Sim: 273; Não: 3; Abstenção: 1; Total: 277.",PARECER DO RELATOR PELA  ADMISSIBILIDADE
2257,3249,358878,2007-09-18 23:52:00,Mantido o item.   Sim: 278; Não: 4; Abstenção: 1; Total: 283.,"DVS DEM - 26.122.0750.8785.0101 - 6.000.000,00"
2258,3250,358878,2007-09-19 00:37:00,Rejeitado o Requerimento.   Sim: 9; Não: 265; Abstenção: 2; Total: 276.,REQUERIMENTO DE RETIRADA DE PAUTA
2259,3250,358878,2007-09-19 02:06:00,,"DVS PSDB - 15.122.0310.8785.0101 - 12.000.000,00"
1403,3251,330427,2007-09-19 12:27:00,Rejeitado o Requerimento.   Sim: 8; Não: 252; Abstenção: 20; Total: 280.,REQUERIMENTO ADIAMENTO DA DISCUSSÃO POR DEZ SESSÕES
1404,3251,330427,2007-09-19 14:14:00,"Verificação da votação do Requerimento, solicitada pelo Dep. Lobbe Neto, na qualidade de Líder do PSDB, e pelo Dep. Décio Lima, na qualidade de Líder do PT, em razão do resultado proclamado pela Mesa: ""Rejeitado o Requerimento"", passando-se à sua votação pelo processo nominal.",REQUERIMENTO ADIAMENTO DA DISCUSSÃO POR NOVE SESSÕES
1405,3251,330427,2007-09-19 14:14:00,Rejeitado o Requerimento.   Sim: 4; Não: 248; Abstenção: 13; Total: 265.,REQUERIMENTO ADIAMENTO DA DISCUSSÃO POR NOVE SESSÕES
1406,3252,330427,2007-09-19 17:46:00,Rejeitado o Requerimento.   Sim: 6; Não: 270; Abstenção: 10; Total: 286.,REQUERIMENTO DE RETIRADA DE PAUTA
1407,3252,330427,2007-09-19 19:39:00,Aprovado o Requerimento.  Sim: 298; Não: 4; Abstenção: 12; Total: 314.,REQUERIMENTO DE ENCERRAMENTO DA DISCUSSÃO
1408,3253,330427,2007-09-19 21:11:00,Rejeitado o Requerimento. Sim: 15; Não: 267; Abstenção: 5; Total: 287.,REQUERIMENTO DE RETIRADA DE PAUTA
1409,3253,330427,2007-09-19 22:11:00,"Aprovado o Substitutivo adotado pela Comissão Especial, em primeiro turno, ressalvados os destaques.    Sim: 338; Não: 117; Abstenção: 2; Total: 457.",SUBSTITUTIVO DA COMISSÃO ESPECIAL
2224,3259,368448,2007-09-25 20:04:00,Rejeitada a Emenda nº 21.   Sim: 60; Não: 367; Abstenção: 1; Total: 428.,DVS - EMENDA Nº 21
1420,3262,330427,2007-09-26 00:24:00,Mantido o parágrafo.   Sim: 335; Não: 97; Abstenção: 5; Total: 437.,DVS Nº 5  DEM - § 1º DO ARTIGO 95
1421,3262,330427,2007-09-26 00:56:00,Mantida a expressão.   Sim: 339; Não: 98 Abstenção: 4; Total: 441.,"DVS Nº 7  - EXPRESSÃO ""OU RESTABELECÊ-LA"""
1410,3260,330427,2007-09-26 13:11:00,Rejeitado o Requerimento.   Sim: 5; Não: 254; Abstenção: 0; Total: 259.,REQUERIMENTO DE RETIRADA DE PAUTA
1411,3261,330427,2007-09-26 16:36:00,Rejeitado o Requerimento.   Sim: 8; Não: 283; Abstenção: 2; Total: 293.,REQUERIMENTO DE RETIRADA DE PAUTA
1412,3261,330427,2007-09-26 18:11:00,Rejeitada a Emenda Aglutinativa nº 67.   Sim: 12; Não: 295; Abstenção: 1; Total: 308.,EMENDA AGLUTINATIVA Nº 67
1413,3261,330427,2007-09-26 18:54:00,Rejeitada a Emenda Aglutinativa nº 68.   Sim: 31; Não: 301; Abstenção: 3; Total: 335.,EMENDA AGLUTINATIVA Nº 68
1414,3262,330427,2007-09-26 20:25:00,Rejeitado o Requerimento.   Sim: 7; Não: 256; Abstenção: 3; Total: 266.,REQUERIMENTO DE RETIRADA DE PAUTA
1415,3262,330427,2007-09-26 20:37:00,Rejeitada a Emenda Aglutinativa nº 69.   Sim: 7; Não: 297; Abstenção: 5; Total: 309.,EMENDA AGLUTINATIVA Nº 69
1416,3262,330427,2007-09-26 21:21:00,Rejeitada a Emenda Aglutinativa nº 73.   Sim: 12; Não: 323; Abstenção: 5; Total: 340.,EMENDA AGLUTINATIVA Nº 73
1417,3262,330427,2007-09-26 22:23:00,Mantida a expressão.   Sim: 339; Não: 102; Abstenção: 3; Total: 444.,"DVS Nº 2 PPS - EXPRESSÃO ""CONTRIBUIÇÕES SOCIAIS"""
1418,3262,330427,2007-09-26 23:05:00,Mantida a expressão.   Sim: 339; Não: 97; Abstenção: 2; Total: 438.,"DVS Nº 3 PSDB - EXPRESSÃO ""E DE INTERVENÇÃO DO DOMÍNIO ECONÔMICO"""
1419,3262,330427,2007-09-26 23:52:00,Mantido o artigo 2º.   Sim: 340; Não: 102; Abstenção: 4; Total: 446.,DVS Nº 4 PSDB - ARTIGO 2º DO SUBSTITUTIVO
1422,3263,330427,2007-09-27 01:39:00,Rejeitado o Requerimento.   Sim: 42; Não: 295; Abstenção: 6; Total: 343.,REQUERIMENTO DE RETIRADA DE PAUTA
1423,3263,330427,2007-09-27 02:14:00,Mantida a expressão.  Sim: 340; Não: 100; Abstenção: 02; Total: 442.,"DVS Nº 8  - EXPRESSÃO: ""MANTIDA A PARCELA DE DESTINAÇÃO..."""
1543,3267,354034,2007-10-02 16:30:00,Rejeitado o Requerimento.   Sim: 1; Não: 259; Abstenção: 2; Total: 262.,REQUERIMENTO DE RETIRADA DE PAUTA
1544,3267,354034,2007-10-02 18:07:00,Aprovado o Requerimento.   Sim: 252; Não: 7; Abstenção: 3; Total: 262.,REQUERIMENTO DE ENCERRAMENTO DA DISCUSSÃO E DO ENCAMINHAMENTO
1545,3267,354034,2007-10-02 19:33:00,"Rejeitado, em apreciação preliminar, o parecer do Relator pela adequação financeira e orçamentária da Emenda do Senado Federal de nº 1.   Sim: 8; Não: 298; Abstenção: 3; Total: 309.",PARECER DO RELATOR PELA ADMISSIBILIDADE
2312,3268,356695,2007-10-02 20:26:00,Rejeitado o Requerimento.   Sim: 2; Não: 284; Abstenção: 4; Total: 290.,REQUERIMENTO DE RETIRADA DE PAUTA
2313,3268,356695,2007-10-02 21:35:00,Rejeitado o Requerimento.   Sim: 1; Não: 286; Abstenção: 4; Total: 291.,REQUERIMENTO DE ADIAMENTO DA DISCUSSÃO POR UMA SESSÃO
2314,3268,356695,2007-10-02 22:39:00,"Aprovada a Medida Provisória nº 378, de 2007.   Sim: 258; Não: 21; Abstenção: 1; Total: 280.",MEDIDA PROVISÓRIA
1683,3269,363391,2007-10-03 11:57:00,Rejeitado o Requerimento. Sim: 3; Não: 275; Abstenção: 5; Total: 283.,REQUERIMENTO DE RETIRADA DE PAUTA
1684,3270,363391,2007-10-03 16:42:00,Rejeitado o Requerimento. Sim:2; Não:255; Abstenção:2; Total: 259.,REQUERIMENTO DE RETIRADA DE PAUTA
1685,3270,363391,2007-10-03 18:06:00,Rejeitado o Requerimento. Sim: 1; Não: 283; Abstenção: 4; Total: 288.,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR UMA SESSÃO
1686,3270,363391,2007-10-03 19:25:00,Mantida a expressão. Sim: 301; Não: 9; Abstenção: 3; Total: 313.,"DVS DEM - DNIT 2678202201F40 - R$142.079.000,00"
1687,3271,363391,2007-10-03 20:45:00,Rejeitado o Requerimento.  Sim: 2; Não: 288; Abstenção: 1; Total: 291.,REQUERIMENTO DE RETIRADA DE PAUTA
1688,3271,363391,2007-10-03 22:07:00,Mantido o texto.   Sim: 260; Não: 7; Abstenção: 2; Total: 269.,"DVS DEM - M. DEFESA 0584609090229 - R$ 40.000.000,00"
1729,3272,363568,2007-10-04 11:26:00,,REQUERIMENTO DE RETIRADA DE PAUTA
1733,3277,363568,2007-10-08 00:22:00,,"DVS PSDB - EXPRESSÃO ""DEMAIS REGRAS DE FUNCIONAMENTO DO PRONASCI "" ARTIGO 10"
1730,3276,363568,2007-10-08 18:49:00,Rejeitado o Requerimento.  Sim: 6; Não: 250; Abstenção: 1; Total: 257.,REQUERIMENTO DE RETIRADA DE PAUTA
1731,3276,363568,2007-10-08 20:49:00,Rejeitado o Requerimento.  Sim: 3; Não: 259; Abstenção: 1; Total: 263.,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR UMA SESSÃO
1732,3277,363568,2007-10-08 22:58:00,Rejeitado o Requerimento.  Sim: 3; Não: 256; Abstenção: 2; Total: 261.,REQUERIMENTO DE RETIRADA DE PAUTA
1734,3278,363568,2007-10-09 11:44:00,Rejeitado o Requerimento. Sim: 2; Não: 254; Abstenção: 3; Total: 259.,REQUERIMENTO DE RETIRADA DE PAUTA
1735,3279,363568,2007-10-09 16:26:00,Rejeitado o Requerimento.  Sim: 8; Não: 261; Abstenção: 2; Total: 271.,REQUERIMENTO DE RETIRADA DE PAUTA
1424,3280,330427,2007-10-09 20:39:00,Rejeitado o Requerimento.  Sim: 6; Não: 294; Abstenção: 2; Total: 302.,REQUERIMENTO PARA DISCUSSÃO POR GRUPOS DE ARTIGOS
1425,3280,330427,2007-10-09 21:53:00,Rejeitado o Requerimento.  Sim: 2; Não: 276; Abstenção: 1; Total: 279.,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR QUATRO SESSÕES
1426,3280,330427,2007-10-09 22:51:00,"Aprovada a Proposta de Emenda à Constituição nº 558-C, de 2006, nos termos da Redação aprovada pela Comissão Especial para o segundo turno, ressalvados os destaques.   Sim: 333; Não: 113; Abst.: 2; Total: 448.",SEGUNDO TURNO
1427,3280,330427,2007-10-09 23:46:00,Mantida a expressão.  Sim: 331; Não: 111; Abstenção: 1; Total: 443.,"DVS PPS  - EXP.:  ""CONTRIBUIÇÕES SOCIAIS""  ART. 76 ADCT - ART. 1º DA PEC 558/06"
1428,3281,330427,2007-10-10 00:28:00,Rejeitado o Requerimento.  Sim: 55; Não: 317; Abstenção: 4; Total: 376.,REQUERIMENTO DE RETIRADA DE PAUTA
1429,3281,330427,2007-10-10 00:55:00,Mantida a expressão.  Sim: 330; Não: 71; Abstenção: 2; Total: 403.,"DVS PSDB  - EXP.:  ""E DE INTERVENÇÃO ... ECONÔMICO"" CAPUT ART. 76 ADCT - ART 1º"
1430,3281,330427,2007-10-10 01:33:00,Mantida a expressão.  Sim: 334; Não: 38; Abstenção: 2; Total: 374.,"DVS DEM  - EXP.:  ""JÁ INSTITUÍDOS OU"" ART. 76 DO ADCT - ART. 1º DA PEC 558/2006"
1431,3281,330427,2007-10-10 02:01:00,Mantido o dispositivo. Sim: 325; Não: 28; Abstenção: 2; Total: 355.,DVS PSDB - ARTIGO 2º DA PEC Nº 558/2006
1432,3281,330427,2007-10-10 02:31:00,Mantido o dispositivo. Sim: 325; Não: 27; Abstenção: 1; Total: 353.,DVS DEM - PARÁGRAFO 1º ARTIGO 95 DO ADCT CONSTANTE DO ARTIGO 2º DA PEC 558/2006
1433,3281,330427,2007-10-10 03:03:00,Mantida a expressão: Sim: 325; Não: 25; Abstenção: 1; Total: 351.,"DVS DEM  - EXP.:  ""OU RESTABELECÊ-LA"" § 2º DO ART. 95 DO ADCT - ART. 2º"
1434,3281,330427,2007-10-10 03:43:00,Mantida a expressão. Sim: 326; Não: 26; Abstenção: 2; Total: 354.,"DVS PSDB - EXP.:  ""MANTIDA... AS RESPECTIVAS DESTINAÇÕES"" § 2º  ART.95 - ART. 2º"
75,3285,365489,2007-10-16 18:06:00,"Aprovado, em apreciação preliminar, o Parecer do Relator, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e de sua adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN.    Sim: 282; Não: 88; Abstenção: 0; Total: 370.",PARECER DO RELATOR PELA ADMISSIBILIDADE
1721,3286,368924,2007-10-17 17:11:00,"Aprovado o Requerimento de Urgência (Art. 155 do RICD).   Sim: 297; Não: 98; Abstenção: 0; Total: 395.
DCD de 18/10/07 PÁG 55234 COL 02.",REQUERIMENTO DE URGÊNCIA
1048,3287,366816,2007-10-17 22:07:00,Rejeitada a Emenda de Plenário nº 22.  Sim: 95; Não: 302; Abstenção: 3; Total: 400.,DVS EMENDA Nº 22
1049,3287,366816,2007-10-17 22:50:00,Aprovada a Emenda de Plenário nº 21.  Sim: 215; Não: 161; Abstenção: 7; Total: 383.,DVS EMENDA Nº 21
1050,3287,366816,2007-10-17 23:19:00,Aprovada a Emenda de Plenário nº 28.  Sim: 197; Não: 183; Abstenção: 2; Total: 382.,DVS EMENDA Nº 28
626,3288,365555,2007-10-18 13:44:00,,REQUERIMENTO DE RETIRADA DE PAUTA
627,3292,365555,2007-10-23 19:58:00,Mantida a expressão. Sim: 249; Não: 90; Abst.: 3; Total: 342.,"DVS PSDB - EXPRESSÃO ""OBRIGATÓRIA"" ART 1º"
628,3293,365555,2007-10-23 21:08:00,Mantida o artigo. Sim: 258; Não: 84; Abst.: 1; Total: 343.,DVS PSDB -  ARTIGO 9º
1446,3294,104342,2007-10-24 17:39:00,Rejeitado o Requerimento. Sim: 108; Não: 278; Abstenção: 05; Total: 391.,REQUERIMENTO DE ENCERRAMENTO DA DISCUSSÃO
932,3295,368083,2007-10-25 13:40:00,,REQUERIMENTO DE PREFERÊNCIA PARA O PLP Nº 1/2003
1447,3300,104342,2007-10-31 18:04:00,Rejeitado o Requerimento. Sim: 126; Não: 283; Abst.: 2; Total: 411.,DEM - DESTAQUE DE PREFERÊNCIA
1448,3300,104342,2007-10-31 18:44:00,Aprovada a Subemenda Substitutiva. Sim: 291; Não: 111; Abstenção:1; Total: 403.,SUBEMENDA SUBSTITUTIVA
1449,3300,104342,2007-10-31 19:20:00,,DVS INCISO I DO ART 4º DA SUBEMENDA SUBSTITUTIVA
1450,3300,104342,2007-10-31 19:56:00,Mantido o inciso. Sim: 319; Não: 29; Abst.: 1; Total: 349.,DVS - INCISO III DO ART 4º DA SUBEMENDA SUBSTITUTIVA
1451,3301,104342,2007-10-31 20:42:00,Rejeitado o artigo.   Sim: 116; Não: 284; Abst.: 0; Total: 400.,DVS - ART 5º DO SUBSTITUTIVO EM LUGAR DO ART. 5º DA SUBEMENDA
1452,3301,104342,2007-10-31 21:13:00,Rejeitada a Emenda de Plenário nº 11.  Sim: 102; Não: 252; Abst.: 1; Total: 355.,DVS  - EMENDA Nº 11
1453,3301,104342,2007-10-31 21:35:00,Rejeitada a Emenda de Plenário nº 13.  Sim: 112; Não: 263; Abst.: 1; Total: 376.,DVS - EMENDA Nº 13
1454,3301,104342,2007-10-31 22:04:00,Rejeitada a Emenda de Plenário nº 14. Sim: 124; Não: 261; Abst.: 0; Total: 385.,DVS - EMENDA Nº 14
933,3304,368083,2007-11-06 16:47:00,Rejeitado o Requerimento.   Sim: 10; Não: 310; Abst.: 2; Total: 322.,REQUERIMENTO DE RETIRADA DE PAUTA
934,3304,368083,2007-11-06 18:26:00,"Aprovado, em apreciação preliminar, o Parecer do Relator, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e de sua adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN.   Sim: 252; Não: 89; Abst.: 1; Total: 342.",PARECER DO RELATOR PELA ADMISSIBILIDADE
1896,3304,368084,2007-11-06 19:27:00,"Aprovado, em apreciação preliminar, o Parecer do Relator, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e de sua adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN.
   Sim: 270; Não: 89; Abst.: 2; Total: 361.",PARECER PELA ADMISSIBILIDADE
793,3305,368170,2007-11-06 20:28:00,"Aprovado, em apreciação preliminar, o Parecer do Relator, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e de sua adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN.  Aprovado o Parecer. Sim:  328; Não: 112; Abst.: 2; Total: 442.",PARECER PELA ADMISSIBILIDADE
629,3311,365555,2007-11-13 11:19:00,"Rejeitado o Projeto de Lei de Conversão nº 35, de 2007, do Senado Federal, com parecer contrário, ressalvados os destaques.   Sim: 86; Não: 261; Abst.: 1; Total: 348.",PLV SENADO
2118,3315,366620,2007-11-20 19:44:00,"Rejeitado o Projeto de Lei de Conversão nº 36, de 2007, do Senado Federal, com parecer pela rejeição, ressalvados os destaques. Sim: 197; Não: 234; Abstenção: 5; Total: 436.",PROJETO DE LEI DE CONVERSÃO Nº 36 DO SENADO FEDERAL
1846,3316,368679,2007-11-21 16:27:00,Rejeitado o Requerimento.   Sim: 46; Não: 269; Abstenção: 2; Total: 317.,REQUERIMENTO DE RETIRADA DE PAUTA
1847,3319,368679,2007-11-27 17:49:00,Aprovado o Requerimento. Sim: 249; Não: 137; Abstenção: 1; Total: 387.,REQUERIMENTO DE RETIRADA DE PAUTA
1867,3340,371547,2008-02-13 17:27:00,"Aprovado, em apreciação preliminar, o Parecer do Relator, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e de sua adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN.   Sim: 337; Não: 114; Abstenção: 1; Total: 452.",PARECER DO RELATOR PELA ADMISSIBILIDADE
1816,3345,371789,2008-02-19 17:57:00,Rejeitado o Requerimento. Sim: 5; Não: 305; Abstenção: 5; Total: 315.,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR DUAS SESSÕES
1817,3345,371789,2008-02-19 19:58:00,"Aprovado, em apreciação preliminar, o Parecer do Relator, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e de sua adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN.  Sim: 286; Não: 16; Abstenção: 7; Total: 309.",PARECER DO RELATOR PELA ADMISSIBILIDADE
1818,3346,371789,2008-02-19 21:17:00,,PROJETO DE LEI DE CONVERSÃO
1819,3349,371789,2008-02-21 11:10:00,,DVS - EMENDA Nº 21 (PR)
1820,3351,371789,2008-02-26 18:36:00,Rejeitada a Emenda nº 75. Sim: 129; Não: 274; Abstenção: 0; Total: 403.,DVS - EMENDA Nº 75 (PPS)
1821,3351,371789,2008-02-26 19:22:00,Rejeitada a Emenda nº 99. Sim: 105; Não: 303; Abstenção: 0; Total: 408.,DVS - EMENDA Nº 99 (PSDB)
1822,3352,371789,2008-02-26 20:21:00,Mantido o dispositivo.  Sim: 320; Não: 110; Abstenção: 0; Total: 430.,DVS - ART. 31 DO PLV (DEM)
1360,3354,372150,2008-02-27 18:32:00,"Aprovado, em apreciação preliminar, o Parecer do Relator, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e de sua adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN.    Sim:296; Não: 95; Abstenção: 0; Total: 391.",PARECER DO RELATOR PELA ADMISSIBILIDADE
187,3354,374302,2008-02-27 19:57:00,"Aprovado, em apreciação preliminar, o Parecer do Relator, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e de sua adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN.    Sim:314; Não: 105; Abstenção: 0; Total: 419.",PARECER DO RELATOR PELA ADMISSIBILIDADE
2413,3360,377965,2008-03-05 15:23:00,,REQUERIMENTO DE RETIRADA DE PAUTA
2414,3361,377965,2008-03-05 17:02:00,Rejeitado o Requerimento.  Sim: 7; Não: 296; Abstenção: 2; Total: 305.,REQUERIMENTO DE ADIAMENTO DA DISCUSSÃO POR DUAS SESSÕES
2415,3361,377965,2008-03-05 18:52:00,"Aprovado, em apreciação preliminar, o Parecer do Relator, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e de sua adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN.   Sim: 282; Não: 4; Abstenção: 0; Total: 286.",PARECER DO RELATOR PELA ADMISSIBILIDADE
2416,3361,377965,2008-03-05 20:38:00,Mantido o texto.   Sim: 286; Não: 8; Abstenção: 0; Total: 294.,DVS - DOTAÇÃO 26.122.0225.1D48.0101
822,3367,380508,2008-03-11 16:59:00,Rejeitado o Requerimento.  Sim: 5; Não: 252; Abstenção: 0; Total: 257.,REQUERIMENTO DE ADIAMENTO DA DISCUSSÃO POR DUAS SESSÕES
823,3367,380508,2008-03-11 18:43:00,"Aprovado, em apreciação preliminar, o Parecer do Relator, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e de sua adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN.   Sim: 294; Não: 5; Abstenção: 1; Total: 300.",PARECER DO RELATOR PELA ADMISSIBILIDADE
824,3368,380508,2008-03-11 20:25:00,Rejeitado o Requerimento.   Sim: 2; Não: 267; Abstenção: 1; Total: 270.,REQUERIMENTO DE RETIRADA DE PAUTA
1051,3368,366816,2008-03-11 22:13:00,Aprovada a Emenda do Senado Federal de nº 3.   Sim: 234; Não: 171; Abstenção: 6; Total: 411.,DVS EMENDA Nº 3 (PPS)
1775,3373,364186,2008-03-18 17:05:00,Rejeitado o Requerimento. Sim: 8; Não: 254; Abstenção: 1; Total: 263.,REQUERIMENTO DE RETIRADA DE PAUTA
1776,3373,364186,2008-03-18 18:55:00,Aprovado o Requerimento. Sim: 283; Não: 6; Abstenção: 0; Total: 289.,REQUERIMENTO DE ENCERRAMENTO DA DISCUSSÃO E DO ENCAMINHAMENTO
1777,3374,364186,2008-03-18 20:48:00,,REQUERIMENTO DE RETIRADA DE PAUTA
1778,3374,364186,2008-03-18 22:52:00,,DVS DEM - INCISO I DO ARTIGO 2º (ARTIGO 1º DO PLV)
1779,3375,364186,2008-03-19 10:56:00,,DVS DEM - INCISO I DO ARTIGO 2º (RTIGO 1º DO PLV )
1780,3378,364186,2008-03-25 17:00:00,Rejeitado o Requerimento. Sim: 8; Não: 251; Abstenção: 0; Total 259.,REQUERIMENTO DE RETIRADA DE PAUTA
654,3379,382081,2008-03-26 16:20:00,Rejeitado o Requerimento. Sim: 6; Não: 258; Abstenção: 0; Total: 264.,REQUERIMENTO DE RETIRADA DE PAUTA
655,3379,382081,2008-03-26 17:57:00,Rejeitado o Requerimento.  Sim: 3; Não: 260; Abstenção: 0; Total: 263.,REQUERIMENTO  DE ADIAMENTO DA VOTAÇÃO POR UMA SESSÃO
656,3379,382081,2008-03-26 19:14:00,"Rejeitadas as Emendas de nºs 1 a 6, com parecer contrário, ressalvados os destaques. Sim: 14;  Não: 275; Abstenção: 0; Total: 289.","EMENDAS COM PARECER CONTRÁRIO
EMENDAS COM PARECER CONTRÁRIO"
657,3379,382081,2008-03-26 19:32:00,"Aprovada a  Medida Provisória nº 405, de 2007, ressalvados os destaques.   Sim: 264; Não: 2; Abstenção: 0; Total: 266.",MEDIDA PROVISÓRIA
658,3379,382081,2008-03-26 19:50:00,Mantido o texto. Sim: 265; Não: 1; Abstenção: 1; Total: 267.,"DVS - EXPRESSÃO: ""04 722.1032 2670 0101"" - PSDB"
659,3380,382081,2008-03-26 20:27:00,Rejeitado o Requerimento.  Sim: 3; Não: 279; Abstenção: 0; Total: 282.,REQUERIMENTO DE RETIRADA DE PAUTA
660,3380,382081,2008-03-26 21:38:00,Mantido o texto.  Sim: 279; Não: 4; Abstenção: 0; Total: 283.,"DVS - EXPRESSÃO: ""26 846/0225 0713 0101"" - PPS"
661,3380,382081,2008-03-26 22:54:00,Mantido o texto.  Sim: 245; Não: 10; Absenção: 2; Total: 257.,"DVS - EXPRESSÃO: ""1061 BRASIL ESCOLARIZADO"" - PSDB"
418,3384,382665,2008-04-01 17:48:00,"Aprovado, em apreciação preliminar, o Parecer do Relator, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e de sua adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN.  Sim: 274; Não: 83; Abstenção: 0; Total: 357.",PARECER DO RELATOR PELA ADMISSIBILIDADE
1690,3385,382667,2008-04-02 17:45:00,"Aprovado, em apreciação preliminar, o Parecer do Relator, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e de sua adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN.   Sim: 231; Não: 66; Abstenção: 0; Total: 297.",PARECER DO RELATOR PELA ADMISSIBILIDADE
294,3390,382680,2008-04-08 16:43:00,Rejeitado o Requerimento.   Sim: 2; Não: 278; Abstenção: 0; Total: 280.,REQUERIMENTO DE RETIRADA DE PAUTA
295,3390,382680,2008-04-08 18:30:00,"Aprovado, em apreciação preliminar, o Parecer do Relator, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e de sua adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN.   Sim: 247; Não: 53; Abstenção: 0; Total: 300.",PARECER DO RELATOR PELA ADMISSIBILIDADE
761,3392,382682,2008-04-10 11:24:00,,REQUERIMENTO DE RETIRADA DE PAUTA
462,3399,382725,2008-04-22 18:29:00,Rejeitada a Emenda nº 48.   Sim: 177; Não: 213; Abstenção: 3; Total: 393.,DVS DEM  - EMENDA Nº 48
2092,3400,382689,2008-04-22 20:52:00,"Aprovado, em apreciação preliminar, o Parecer do Relator, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e de sua adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN.   Sim: 264; Não: 82; Abstenção: 1; Total: 347.",PARECER DO RELATOR PELA ADMISSIBILIDADE
2342,3401,382708,2008-04-23 19:36:00,"Aprovado, em apreciação preliminar, o Parecer do Relator, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e de sua adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN.   Sim: 222; Não: 205; Abstenção: 1; Total: 428. DCD 24 04 08 PAG 17201 COL 01.",PARECER DO RELATOR PELA ADMISSIBILIDADE
2343,3402,382708,2008-04-23 21:03:00,Suprimido o inciso.   Sim: 166; Não: 223; Abstenção: 5; Total: 394. DCD 24 04 08 PAG 17201 COL 01.,DVS DEM - INCISO II DO ARTIGO 5º DO PLV
1509,3410,382688,2008-04-29 18:10:00,Rejeitado o Requerimento.  Sim: 21; Não: 277; Abstenção: 1; Total: 299.,REQUERIMENTO DE ADIAMENTO DA DISCUSSÃO POR UMA SESSÃO
1510,3411,382688,2008-04-29 20:43:00,"Aprovado, em apreciação preliminar, o Parecer do Relator, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e de sua adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN.   Sim: 258; Não: 93; Abstenção: 3; Total: 354.",PARECER DO RELATOR PELA ADMISSIBILIDADE
1511,3411,382688,2008-04-29 21:49:00,,DVS DEM - ARTIGO 32 DO PLV
1995,3415,383657,2008-05-06 19:24:00,Rejeitada a Emenda nº 4.   Sim: 63; Não: 357; Abstenção: 0; Total: 420.,DVS PSDB - EMENDA Nº 4
