id,id_sessao,proposicao_id,data,resumo,obj_votacao
2186,565,26057,2001-05-17 11:58:00,,DVS PARA EMENDA Nº 54
2187,566,26057,2001-05-22 17:40:00,,DVS - EMENDA DE PLENÁRIO  Nº 54
2188,566,26057,2001-05-22 18:33:00,,DVS - EMENDA DE PLENÁRIO  Nº 57
2189,566,26057,2001-05-22 19:12:00,,DVS - EMENDA DE PLENÁRIO  Nº 08
2190,566,26057,2001-05-22 19:41:00,,DVS - EMENDA DE PLENÁRIO  Nº 51
2191,566,26057,2001-05-22 20:05:00,,DVS  § 3º DO ARTIGO 4º DO PLP Nº 177/2001
2192,567,26057,2001-05-23 16:56:00,,DVS - EMENDA DE PLENÁRIO  Nº 05
2193,567,26057,2001-05-23 17:45:00,,DVS - EMENDA DE PLENÁRIO  Nº 06
2066,567,27191,2001-05-23 18:56:00,,REQUERIMENTO DE RETIRADA DE PAUTA
2067,568,27191,2001-05-29 18:01:00,,PREFERÊNCIA PARA A EMENDA GLOBAL SUBSTITUTIVA  Nº 1
2068,568,27191,2001-05-29 18:50:00,,SUBSTITUTIVO DA COMISSÃO DE FINANÇAS
2069,568,27191,2001-05-29 19:28:00,,DVS - PDT/PPS - EMENDA Nº 49
2070,568,27191,2001-05-29 19:53:00,,EMENDAS DE PLENÁRIO EM GLOBO DE Nº 25 A 56 COM PARECER PELA REJEIÇÃO
2071,569,27191,2001-05-30 17:15:00,,DVS PT  Nº 3 - INCISO I DO ART. 4º DO SUBSTITUTIVO DA CFT
2072,569,27191,2001-05-30 17:33:00,,- DVS PT Nº 4 - ART. 5º DO SUBSTITUTIVO DA CFT
2073,569,27191,2001-05-30 17:46:00,,DVS  PDT /PPS Nº 6  EMENDA DE PLENÀRIO Nº 55
2074,569,27191,2001-05-30 18:16:00,,DVS PT Nº 7 - § 6º DO ART. 6º DO SUBSTITUTIVO DA CFT
2075,569,27191,2001-05-30 18:38:00,,EMENDA DE REDAÇÃO Nº 1
2230,572,14784,2001-06-06 18:09:00,,REQUERIMENTO DE ADIAMENTO DE VOTAÇÃO POR CINCO SESSÕES
891,573,21955,2001-06-07 11:51:00,,DO DEPUTADO JOSÉ GENOÍNO EM QUESTÃO DE ORDEM
2201,575,17146,2001-06-19 16:46:00,,REQUERIMENTO DE URGÊNCIA
167,575,19333,2001-06-19 17:17:00,,REQUERIMENTO DE URGÊNCIA
166,576,19377,2001-06-20 16:28:00,,REQUERIMENTO DE URGÊNCIA
2231,576,14784,2001-06-20 18:28:00,,SUBSTITUTIVO DA COMISSÃO ESPECIAL
2232,576,14784,2001-06-20 19:39:00,,EMENDA AGLUTINATIVA SUBSTITUTIVA
1374,579,29477,2001-08-01 18:04:00,,REQUERIMENTO DE URGÊNCIA
2233,579,14784,2001-08-01 19:01:00,,SEGUNDO TURNO
1079,580,26352,2001-08-07 18:02:00,,REQUERIMENTO DE URGÊNCIA
800,585,29133,2001-08-16 11:37:00,,PDL Nº 869/2001
1720,586,32149,2001-08-21 18:07:00,,REQUERIMENTO DE URGÊNCIA
34,587,21611,2001-08-22 16:58:00,,REGIÃO INTEGRADA GRANDE TERESINA
1691,587,21551,2001-08-22 17:48:00,,REGIÃO ADMINISTRATIVA PETROLINA/PE E JUAZEIRO/BA
1546,587,14694,2001-08-22 19:04:00,,SUBSTITUTIVO DA COMISSÃO ESPECIAL
1547,587,14694,2001-08-22 19:20:00,,DVS ARTIGO 2º
65,589,21321,2001-08-28 17:43:00,,"REQUERIMENTO DE PREFERÊNCIA DE DVS NºS 11, 9, 12 e 13"
66,589,21321,2001-08-28 18:45:00,,DVS Nº 11 - PMDB
67,590,21321,2001-08-29 17:15:00,,DVS Nº 9
68,590,21321,2001-08-29 17:58:00,,DVS Nº 13
69,590,21321,2001-08-29 18:53:00,,DVS Nº 5
1375,592,21758,2001-09-04 18:48:00,,SUBEMENDA ADOTADA PELA CCJR  A EMNEDA DE PLENÁRIO Nº 5
1376,593,21758,2001-09-05 18:57:00,,"SUBEMENDA SUBSTITUTIVA ADOTADA PELA MESA ÀS EMENDAS Nºs 8, 10 e 11"
70,596,21321,2001-09-19 17:56:00,,DVS Nº 5 - INCISO  I ARTIGO 4º
1548,599,14694,2001-09-25 18:23:00,,SEGUNDO TURNO
2209,602,14647,2001-10-02 18:06:00,,SUBEMENDA SUBSTITUTIVA
1377,603,21758,2001-10-03 18:12:00,,EMENDA DE PLENÁRIO Nº 2
2210,607,14647,2001-10-10 18:34:00,,SEGUNDO TURNO
1188,610,13749,2001-10-17 18:20:00,"Requerimeto de Urgência: Aprovação do requerimento dos Dep. Arnaldo Madeira, Líder do Governo; Inocêncio Oliveira, Líder do Bloco PFL/PST; Odelmo Leão, Líder do PPB: Jutahy Júnior, Líder do PSDB; Roberto Jefferson,  Líder do PTB e Mendes Ribeiro Filho, na qualidade de Líder do PMDB, solicitando, nos termos do artigo 155 do RI, Urgência para este projeto: |SIM-316; NÃO-107; ABST-0; TOTAL-423.",REQUERIMENTO DE URGÊNCIA
1521,611,14570,2001-10-17 19:51:00,,SUBSTITUTIVO
1522,611,14570,2001-10-17 20:16:00,,DVS INCISO II DO ARTIGO 149
1523,611,14570,2001-10-17 20:29:00,,DVS INCISO III DO ARTIGO 149
1524,611,14570,2001-10-17 20:41:00,,DVS  § 1º ARTIGO 149
1525,611,14570,2001-10-17 21:30:00,,DVS  § 2º ARTIGO 149
71,613,21321,2001-10-23 18:03:00,,EMENDA AGLUTINATIVA Nº 1
1583,614,14665,2001-10-23 19:34:00,,SUBSTITUTIVO DA COMISSÃO
72,617,21321,2001-10-30 18:10:00,,REQUERIMENTO DE PREFERÊNCIA DVS Nº 8
73,617,21321,2001-10-30 18:52:00,,DVS Nº 8 / PT - INCISO II DO ARTIGO 4º DO SUBSTITUTIVO
430,620,14848,2001-11-06 18:56:00,,EMENDA AGLUTINATIVA SUBSTITUTIVA
1320,621,33846,2001-11-07 17:23:00,,REQUERIMENTO DE URGÊNCIA
74,621,21321,2001-11-07 18:30:00,,DVS Nº 5 - INCISO I DO ARTIGO 4º DO SUBSTITUTIVO
633,629,33868,2001-11-27 00:07:00,,SUBSTITUTIVO
632,628,33868,2001-11-27 19:28:00,,REQUERIMENTO DE ENCERRAMENTO DA DISCUSSÃO DO RECURSO
634,629,33868,2001-11-27 21:43:00,,REQUERIMENTO DE ADIAMENTO DA DISCUSSÃO POR DUAS SESSÕES
635,631,33868,2001-12-04 18:02:00,,SUBSTITUTIVO
636,631,33868,2001-12-04 19:12:00,,"DVS EXPRESSÃO ""OU ACORDO COLETIVO"""
431,632,14848,2001-12-05 18:51:00,,SEGUNDO TURNO
432,632,14848,2001-12-05 19:28:00,,"DVS - EXPRESSÃO ""PROFERIDOS............. EM FUNÇÃO DELE"" (ART. 53, CAPUT )"
433,632,14848,2001-12-05 19:58:00,,DVS - § 3º DO ARTIGO 53
1526,632,14570,2001-12-05 20:25:00,,SEGUNDO TURNO
1527,632,14570,2001-12-05 21:14:00,,§ UNICO DO ARTIGO 149-A
4,633,37642,2001-12-06 14:38:00,,EMENDA DO SENADO FEDERAL
5,634,37642,2001-12-11 18:09:00,,EMENDA DO SENADO FEDERAL
1879,635,26378,2001-12-11 19:26:00,,REQUERIMENTO DE URGÊNCIA
778,635,14541,2001-12-11 22:11:00,,EMENDA AGLUTINATIVA Nº 1- SUBSTITUTIVA
1321,636,33846,2001-12-12 18:16:00,,REQUERIMENTO DE PREFERENCIA PROJETO DO SENADO
2305,636,26523,2001-12-12 21:41:00,,PROJETO
575,647,32428,2002-02-20 21:16:00,,SUBSTITUTIVO DA COMISSÃO ESPECIAL
576,647,32428,2002-02-20 21:44:00,,EMENDA AGLUTINATIVA Nº 1
2040,649,41618,2002-02-26 19:02:00,,EMENDA Nº 1
779,650,14541,2002-02-26 20:38:00,,SEGUNDO TURNO
577,651,32428,2002-02-27 18:12:00,,DVS - PDT/PPS - EMENDA Nº 1
578,651,32428,2002-02-27 19:45:00,,DVS - PSB/PCdoB - ART. 85 ( ART. 4º DO SUBST.)
205,655,26553,2002-03-06 18:14:00,,REQUERIMENTO DE URGÊNCIA
206,656,26553,2002-03-12 18:08:00,,REQUERIMENTO  DE  URGÊNCIA
579,659,32428,2002-03-19 18:50:00,,REDAÇÃO DO VENCIDO EM PRIMEIRO TURNO
580,660,32428,2002-03-19 20:38:00,,SEGUNDO TURNO
581,660,32428,2002-03-19 21:14:00,,DVS PTB ARTIGO 2º
582,661,32428,2002-03-20 18:19:00,,DVS PDT/PPS - ARTIGO 85 (ARTIGO 4º)
583,661,32428,2002-03-20 19:37:00,,"DVS  PSB/PCdoB - INCISO II, ARTIGO 85º  (ARTIGO 4º)"
584,661,32428,2002-03-20 20:56:00,,"DVS  PSB/PCdoB - INCISO III, ARTIGO 85º  (ARTIGO 4º)"
358,668,44297,2002-04-10 16:32:00,,REQUERIMENTO DE RETIRADA DE PAUTA
359,668,44297,2002-04-10 19:46:00,"Verificação da votação solicitada pelo Dep. Professor Luizinho, na qualidade de líder do PT.
Sim: 275; Não: 144; Abst.: 8; Total: 427.
APROVADO O PROJETO DE LEI DE CONVERSÃO Nº 3, DE 2002.",PROJETO DE LEI DE CONVERSÃO
360,669,44297,2002-04-10 21:13:00,"Verificação de votação do DVS, solicitada pelo Dep. Professor Luizinho, na qualidade de Líder do PT.
Sim: 248; Não: 130; Abst.: 4; Total: 382.
MANTIDO O DISPOSITIVO.",DVS  PT -  ARTIGO 4º
2271,670,44311,2002-04-11 11:03:00,,REQUERIMENTO DE ADIAMENTO DA DISCUSSÃO
2272,670,44311,2002-04-11 13:01:00,,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO POR DUAS SESSÕES
2237,671,44740,2002-04-16 17:20:00,,MEDIDA PROVISÓRIA
2333,672,44963,2002-04-17 12:16:00,,"DESTAQUE DE EXPRESSÃO ""EXPURGADOS........ORGÃO"" § 1º ART. 2 º"
1891,673,44958,2002-04-17 17:01:00,,REQUERIMENTO  DE ADIAMENTO DA DISCUSSÃO
585,676,32428,2002-04-23 17:21:00,"MANTIDO O DISPOSITIVO. 
SIM: 395; NÃO: 42; ABST.: 01; TOTAL: 438.",DVS PTB - ART. 88º (ART. 4º)
586,676,32428,2002-04-23 18:48:00,"MANTIDO O DISPOSITIVO.
Sim: 327; Não: 117; Abst.: 02; Total: 446.",DVS PSB / PCdoB - INCISO III DO ART. 85º  (ART. 4º)
1584,677,14665,2002-04-23 19:28:00,,SEGUNDO TURNO
57,678,45845,2002-04-24 18:35:00,,PDC Nº 1.621/2002
289,683,16176,2002-05-09 11:42:00,,REQUERIMENTO DE ADIAMENTO DA VOTAÇÃO
876,691,53368,2002-06-18 19:12:00,"Verificação de votação solicitada pelo Dep. José Antonio Almeida, na qualidade de líder do bloco PSB / PC do B, com apoiamento das Bancadas dos Blocos PL / PSL e  PDT / PPS.
Sim: 149 ; Não: 211; Abst.: 1; Total: 361.
REJEITADO O RECURSO.",QUESTÃO DE ORDEM - DEP. PROF. LUIZINHO - MPV Nº 35/2002
1384,702,65213,2002-11-05 18:24:00,,PROJETO DE LEI DE CONVERSÃO
1252,710,89577,2002-11-27 18:10:00,"Verificação de votação solicitada pelo Dep. Bispo Rodrigues, na qualidade de Líder do Bloco PL / PSL e Dep. Roberto Jefferson, Líder do PTB
Sim: 262; Não: 53; Abst.: 15; Total: 330
Aprovado o Projeto de Lei de Conversão nº 30, de 2002.",PROJETO DE LEI DE CONVERSÃO
1133,715,51232,2002-12-11 00:41:00,"Verificação de votação do art. 14 solicitada pelo Dep. José Carlos Aleluia, na qualidade de Líder do PFL, em razão do resutado proclamado pela Mesa.
Sim: 212; Não: 86; Abst.: 03; Total: 301.
Mantido o dispositivo.",DVS DO ARTIGO 14 DA EMENDA SUBSTITUTIVA Nº 1 DE PLENÁRIO
741,715,59119,2002-12-11 01:19:00,,PRIMEIRO TURNO
235,715,69840,2002-12-11 20:11:00,,"DVS -  ART. 64 (PRORROGA ALÍQUOTA 27,5% DO IR PF)"
894,715,100739,2002-12-11 22:53:00,,REQUERIMENTO DE URGÊNCIA
137,715,98814,2002-12-11 23:01:00,,REQUERIMENTO DE URGÊNCIA
1132,715,51232,2002-12-11 23:11:00,,REQUERIMENTO DE URGÊNCIA
895,715,100739,2002-12-11 23:29:00,,PROJETO
138,715,98814,2002-12-11 23:40:00,"Aprovado o Projeto de Lei Complementar Nº 347, DE 2002.
Sim: 292; Não: 07; Abst.: 01; Total: 300.",PROJETO
588,717,21306,2002-12-18 13:16:00,"Aprovada a Emenda Substitutiva de Plenário nº 01
SIM: 306; NÃO: 02, ABST: 01; TOTAL: 309.",EMENDA SUBSTITUTIVA DE PLENÁRIO
742,717,59119,2002-12-18 13:57:00,,EMENDA CONSTITUCIONAL
743,718,59119,2002-12-18 17:15:00,,SEGUNDO TURNO
816,718,43617,2002-12-18 19:39:00,,PROJETO
